customer_id,full_name,city,country,pets_owned,policies_owned,total_claims,total_claim_amount,total_premiums_paid
375,Virginia Williams,New Wanda,Falkland Islands (Malvinas),2,5,12,6678.27,21156.57
376,Joshua Allen,Port Duane,Brazil,1,2,2,1450.25,414.08
377,Patricia Jackson,East Anthonytown,Liechtenstein,2,2,3,1439.84,1479.31
378,Jennifer Williams,Lewisside,Monaco,1,1,0,,1673.19
379,Barbara Thomas,New Ann,Haiti,2,4,10,4756.2,2186.71
380,Cody Martin,Port John,Puerto Rico,2,3,9,5699.79,5673.74
381,Jacqueline Lopez,Angelafort,Dominica,1,1,3,2546.79,627.3
382,Crystal Dennis,East Catherineview,Azerbaijan,0,0,0,,
383,Karen Martin,North Becky,Uruguay,1,1,4,1671.99,1989.0
384,Amy Williams,Lloydburgh,Taiwan,1,1,4,3620.69,5983.32
385,James Potts,North Carlosstad,Togo,0,0,0,,
386,Jeffrey Price,South Rebecca,Argentina,0,0,0,,
387,Jonathan Williams,New Michelletown,Tanzania,1,0,0,,
388,Shelley Ford,Port Andrea,Taiwan,1,1,3,1384.08,3410.4
389,Thomas Morton,West Alexanderview,Turkey,3,2,5,2903.48,2377.71
390,John Cooper,Keithton,Greenland,3,7,12,8765.95,10983.76
391,Lisa Haas,North Amandachester,Tunisia,2,4,6,4874.93,2806.36
392,Paul Pierce,West Stevenmouth,Tonga,1,2,4,2462.73,973.33
393,Natalie Jacobs,North Johnport,Latvia,1,0,0,,
394,Wendy Meyer,Lake Sharonbury,Anguilla,2,10,13,5236.8,16556.07
395,Carol Ford,Lindaview,Jamaica,1,0,0,,
396,Claudia Mcguire,Harveyville,Cambodia,3,4,4,4507.7,9177.64
397,Brian Matthews,New Debbiefort,Jamaica,1,1,5,2518.38,2942.1
398,Bobby Clark,Curryside,Micronesia,0,0,0,,
399,Stephen Hall,East Jeremy,Haiti,1,1,1,223.1,1891.89
400,Elizabeth Oconnell,Lake Hannahport,Vanuatu,0,0,0,,
401,Lawrence Martinez,Pierceberg,Bolivia,2,5,9,5749.13,8560.03
402,Ronald Mora,Michelefort,Bangladesh,1,1,1,991.78,192.78
403,Scott Manning,New Thomas,Brazil,2,1,1,269.66,301.9
404,Robert Cox,Charlesberg,Switzerland,0,0,0,,
405,April Pace,Donnafurt,Saint Vincent and the Grenadines,0,0,0,,
406,Gary Morrison,South Richard,Faroe Islands,1,1,2,3126.97,1016.48
407,Jamie Walker,Lake Jamesshire,Puerto Rico,2,2,5,1020.17,6520.5
408,Bobby Anderson,East Kevinchester,Greenland,1,2,6,4009.5,5287.71
409,Michael Davis,East Natasha,Bosnia and Herzegovina,1,2,4,2999.07,860.22
410,James Keller,Robertshire,Egypt,2,7,10,4430.15,11693.0
411,Barbara Curtis,Lake Miranda,Canada,1,2,2,2551.84,1227.96
412,Wendy Morris,West Ambertown,Belize,2,2,0,,1189.23
413,Keith Palmer,East Zacharytown,Martinique,1,1,0,,527.94
414,John Sparks,East Kimberly,Cote d'Ivoire,0,0,0,,
415,Kelly Hill,East Crystal,Pakistan,2,1,0,,1206.24
416,Donald Griffith,Angelamouth,Malawi,2,5,8,4448.64,6499.32
417,Kimberly Rivera,Valdezberg,Bouvet Island (Bouvetoya),0,0,0,,
418,Carmen Dyer,West Jacquelineland,Zambia,0,0,0,,
419,Christopher Lyons,North Erica,Cayman Islands,1,1,1,178.65,348.5
420,Phyllis Olson,Port Kimberly,Honduras,1,2,4,1699.68,5016.67
421,Diane Hill,New Javierbury,Puerto Rico,2,2,2,185.21,2956.6
422,Christopher Woods,Timothychester,Guam,0,0,0,,
423,Shannon Marquez,North Jennifermouth,France,0,0,0,,
424,Mark Stevens,Cochranstad,Timor-Leste,2,3,3,2344.45,2643.13
425,Katherine Smith,West Richard,Portugal,1,3,8,4591.56,10303.58
426,Stacie Mendoza,Harmonstad,United States Virgin Islands,1,2,2,3143.6,1595.51
427,David Stevenson,Lake Adam,Guam,1,0,0,,
428,Charles Browning,West Trevorfort,Cyprus,1,1,3,1041.0,1019.88
429,Olivia Taylor,Port Felicia,Tunisia,3,7,12,5456.29,14693.65
430,Marcus Farmer,Riverafort,Djibouti,1,3,3,1629.92,7614.51
431,Scott Walsh,Lake Vicki,Latvia,1,1,2,851.25,2360.0
432,Caroline Koch,Shawland,Ireland,3,7,7,5354.43,7796.88
433,Melissa Garcia,East Melindabury,Tokelau,2,4,8,3478.41,12560.64
434,Andrew Lindsey,Port Michelleshire,Cook Islands,1,2,4,2591.08,3900.12
435,Michelle Wilkins,Hannahfort,Comoros,1,3,4,4228.36,2949.15
436,Susan Moore,South Dawnport,Argentina,2,3,3,1466.04,4501.84
437,Lauren Gordon,New Huntertown,Moldova,1,0,0,,
438,Justin Stevenson,West Mary,Botswana,1,0,0,,
439,Jocelyn Green,Port Raymondport,Qatar,3,4,10,4185.47,15567.15
440,Stephen Parker,South Kari,Gibraltar,2,6,12,5770.97,12157.49
441,Julie Underwood,Amyfort,Guernsey,1,3,5,4356.65,2526.4
442,Gerald Gibbs,Jeffreyshire,Japan,1,2,2,1132.09,1157.32
443,Kristin Miller,South Zacharystad,Trinidad and Tobago,3,3,5,2843.48,4942.55
444,Jonathan Martin,Port Amberland,Honduras,0,0,0,,
445,Lori Lee,Katherinestad,Rwanda,1,0,0,,
446,Amy Pierce,West James,Kenya,1,0,0,,
447,Amanda Tapia,Hicksfurt,Monaco,1,1,0,,619.7
448,Tiffany Anderson,Wendychester,Oman,3,5,10,6791.81,11267.0
449,Mathew Lloyd,Hudsonmouth,Faroe Islands,2,4,9,5745.05,4806.69
450,Brian Collier,Port William,Cuba,2,5,11,5938.38,8262.25
451,Tiffany Wolfe,Jessicaside,Angola,1,1,2,1902.31,1747.0
452,Paul Brown,Fuentesmouth,Israel,1,0,0,,
453,Katherine Mendoza,Stephenberg,Austria,1,2,6,2184.54,5562.4
454,April Martin,Ashleymouth,South Africa,1,1,1,543.41,711.48
455,Frank Lyons,Lake Elizabethburgh,Iceland,1,0,0,,
456,Rachel Reed,Jessicachester,Zimbabwe,2,4,5,2440.96,3020.11
457,Sandra Johnson,Valenzuelaburgh,Cook Islands,0,0,0,,
458,Andrew Brady,Geraldton,Central African Republic,1,3,5,3317.36,5485.7
459,Jocelyn Nguyen,North George,Chad,1,0,0,,
460,Christopher Thompson,Andersonmouth,Greece,0,0,0,,
461,Michael Guzman,Alvarezburgh,Burundi,2,3,5,3352.8,8440.6
462,Mary Carpenter,West Nicholas,Cuba,3,3,6,2413.23,4057.84
463,Christian Diaz,Kennethmouth,Solomon Islands,1,3,9,6681.31,8202.46
464,Patrick Perez,Lake Travischester,Burkina Faso,1,3,5,6063.25,3634.77
465,Lisa Fletcher,Josephport,Mayotte,2,1,1,824.46,2639.7
466,Shelly Hernandez,South Rachaelborough,Kuwait,0,0,0,,
467,Andrew Daniel,West Paulmouth,Guernsey,1,2,2,1398.34,2327.86
468,Emily Bradford,Port Vanessa,Bolivia,1,3,13,3988.61,15708.84
469,Stephen Simmons,Shelbybury,Iraq,1,4,2,3056.2,4555.42
470,Jared Williams,Ronaldbury,Estonia,1,2,4,7730.16,1039.7
471,Brittany Stephens,Gilbertshire,Guernsey,1,2,7,6489.21,16069.54
472,Lisa Camacho,West Johnberg,Panama,1,0,0,,
473,Benjamin Hampton,East Kathleen,Croatia,1,1,3,1242.22,627.3
474,Molly Ruiz,Jameschester,Cook Islands,1,2,8,8033.87,6496.6
475,Kimberly Liu,South Jerry,Norway,2,6,12,11594.67,10275.06
476,David Hall,Stevensview,Nigeria,2,2,3,1066.44,3352.59
477,Crystal Brown,West Markborough,Korea,1,1,2,2917.85,3835.0
478,Sarah Berry,Bakerside,Oman,2,4,11,4470.93,8107.65
479,Danny Harris,Johnsonton,Luxembourg,1,2,3,2532.78,4389.08
480,Matthew Graham,Knappburgh,Palestinian Territory,3,6,8,4667.48,6319.24
481,Kristen Hines,Cristinaport,Gibraltar,1,2,2,464.48,4763.52
482,Joshua Pratt,Lake Donaldhaven,San Marino,1,3,5,2749.37,7837.9
483,Courtney Rhodes,New Aliciamouth,Niue,1,1,2,457.64,1660.2
484,Jeremy Lopez,Vincentberg,Oman,2,1,4,2109.82,4932.8
485,Timothy Nunez,Lake Davidtown,Botswana,1,0,0,,
486,Ashley Snyder,South Scottchester,Lesotho,1,1,2,945.84,2370.9
487,Melanie Strickland,Timothymouth,Costa Rica,2,5,7,3374.63,5526.81
488,Keith Lewis,Port Kimmouth,Lebanon,1,1,1,1355.84,838.53
489,Eddie Humphrey,Lake Lisatown,Somalia,1,3,7,2822.63,2156.04
490,Allison Brown,East Kathrynmouth,Romania,1,1,3,1741.98,1219.68
491,Eric Simpson,Catherineport,Italy,1,1,3,778.42,252.18
492,Elizabeth Knight,Taylorfurt,Mozambique,1,1,3,1112.35,3391.5
493,Bethany Myers,North Andresbury,Mayotte,1,4,6,3010.5,5363.74
494,Peter Smith,West Samuel,Suriname,3,8,12,10168.46,11059.17
495,Carmen Blanchard,Brandonbury,Philippines,0,0,0,,
496,Amanda Everett,Lake Jose,Croatia,1,1,2,2669.15,1843.2
497,Nicole Nielsen,North Debbie,Cocos (Keeling) Islands,1,0,0,,
498,Dorothy Gonzalez,Nathanton,Guernsey,1,3,4,4811.27,3751.72
499,David Blair,East Regina,Dominica,2,2,3,3450.26,2399.1
500,Mark Harding,Bethburgh,Cook Islands,1,1,4,3438.06,3763.12
501,George Collins,Davidview,Guyana,1,0,0,,
502,Kelly Cook,New Jodyburgh,New Zealand,2,3,2,817.89,3201.39
503,Michael Sanchez,Kingfurt,Puerto Rico,0,0,0,,
504,Donald Schultz,North Kelsey,Guyana,2,1,3,3931.56,1195.74
505,Douglas Smith,East Rodney,Austria,0,0,0,,
506,Jose Pineda,West Valerie,Hungary,2,4,10,8252.95,4284.06
507,Misty Wilson,Port Aaronchester,Pitcairn Islands,1,2,0,,3207.2
508,Adam Smith,Danielburgh,Congo,1,1,7,2402.89,3481.45
509,Jessica Brown,Smithhaven,Nicaragua,1,2,5,2570.21,8685.21
510,Mary Harris,South Susanshire,Niue,1,0,0,,
511,Glenda Cunningham,Johnsonburgh,Liberia,2,2,0,,846.21
512,Kevin Massey,Mariahside,Faroe Islands,1,0,0,,
513,Leah Holmes,East Wendy,Vietnam,1,3,7,2750.26,12988.25
514,David Kramer,Delgadoside,Nigeria,2,2,1,265.21,2599.71
515,Mark Garcia,South Allisonfurt,Vietnam,2,7,10,4673.85,16480.63
516,Scott Thompson,New James,Norway,1,3,4,3481.66,3368.93
517,Dustin Lynch,Meadowsborough,British Virgin Islands,2,2,5,3718.14,1078.85
518,Jackson Patterson,Millerville,Ireland,0,0,0,,
519,Paul Stewart,West Matthewtown,Mauritania,3,5,8,5791.43,11421.34
520,Chelsea Henderson,Leahborough,Guatemala,3,2,2,633.16,2450.68
521,Kimberly Johnston,West Adam,Monaco,1,1,1,680.29,474.3
522,Craig Mccoy,Port Elizabeth,Latvia,1,0,0,,
523,Hannah Avery,Lake Melissa,Slovenia,2,5,6,4937.29,8146.84
524,Megan Moyer,Terryburgh,Serbia,2,4,6,2729.62,3162.24
525,Cynthia Hines,Lewishaven,Lesotho,1,4,4,2202.25,4164.94
526,Bradley Davis,Davisborough,Reunion,1,2,1,426.32,2006.44
527,Tonya Jackson,Washingtonside,Niger,2,1,2,3089.93,3966.08
528,Ashley Moore,East Meagan,Yemen,0,0,0,,
529,Jared Woods,New Kathleenside,Falkland Islands (Malvinas),1,1,4,3603.05,1690.64
530,Andrew Lopez,West Tanyaview,Andorra,1,0,0,,
531,Sarah Silva,North Krystalbury,Luxembourg,1,1,2,553.01,739.92
532,Justin Hawkins,Coleport,Madagascar,1,1,1,1919.3,1611.22
533,Clayton Frazier,Matthewfort,Comoros,1,1,3,1106.41,3870.72
534,Amanda Zimmerman,North Cindyside,Rwanda,1,3,6,3290.68,8091.31
535,Haley Simpson,West Ericland,Palestinian Territory,1,0,0,,
536,Melissa Hubbard,Perrymouth,Northern Mariana Islands,1,0,0,,
537,Linda Myers,Valdezside,Estonia,0,0,0,,
538,Alexandra Drake,Christophermouth,Namibia,1,1,2,2333.44,457.38
539,Kevin Romero,Fergusonbury,Isle of Man,1,0,0,,
540,Elizabeth Young,Port Jeffrey,Benin,1,3,3,2855.32,3778.29
541,Brian Shields,South Marcus,Sudan,1,0,0,,
542,Jeffrey Webster,South Jennifer,Finland,1,0,0,,
543,Steven Roberson,Wyatttown,Ethiopia,1,2,4,1327.27,9763.95
544,Kevin Brown,Crawfordborough,Kazakhstan,2,4,5,3222.85,5777.11
545,Steven Avila,Nicoleton,Papua New Guinea,1,3,8,1803.46,13783.06
546,Henry Greene,Port Saraberg,Timor-Leste,1,2,8,5743.69,2530.22
547,Kevin Bush,Boonefurt,Tajikistan,0,0,0,,
548,Claire Davis,Bellhaven,Seychelles,1,0,0,,
549,Anthony Price,West Nancyfort,Malta,3,6,7,7745.17,12821.11
550,Karen Williams,Katherinetown,Heard Island and McDonald Islands,1,3,3,786.27,3137.28
551,Natasha Hudson,Lake David,Comoros,1,3,10,4025.61,10003.17
552,Patrick Stewart,North Christopherborough,Cambodia,3,3,4,1130.78,3352.47
553,Madison Ward,Brennantown,Portugal,2,3,7,3842.53,10446.24
554,Adam Harris,Lake Jamie,Barbados,1,2,1,345.86,1690.58
555,John Hoover,West Jeffrey,Croatia,0,0,0,,
556,Stephanie Brown,Fowlerbury,Heard Island and McDonald Islands,1,1,1,186.6,94.86
557,Kelly Moon,East Audreystad,Wallis and Futuna,4,3,3,1180.08,3047.25
558,Daniel Ross,South Amyside,Burundi,1,1,0,,458.64
559,Troy Carroll,Kellerfort,Equatorial Guinea,1,4,7,6414.06,5388.12
560,Tyler Gonzales,Johnsonshire,Cocos (Keeling) Islands,0,0,0,,
561,Gregg Kelly,South Samanthachester,Venezuela,1,1,0,,1106.8
562,Kelly Simmons,New Christie,Jordan,1,1,0,,1597.14
563,Joseph Hughes,West Katherine,Kiribati,1,1,3,1971.15,42.03
564,Cynthia Kim,Johnsonburgh,Chad,1,2,5,3687.44,3544.23
565,James Oneal,Port Williamborough,Papua New Guinea,1,2,1,589.0,2358.53
566,Rebekah Macias,South Hectorfurt,Myanmar,2,2,2,378.96,3286.62
567,Anna Medina,Samanthamouth,American Samoa,1,2,3,817.43,3872.52
568,Meredith Jones,East Noah,British Virgin Islands,0,0,0,,
569,Amanda Perez,South Brian,Algeria,1,3,3,2632.32,3642.69
570,Adam Casey,South Kimberly,Australia,1,4,8,3471.88,3791.96
571,Corey Walter,North Stephanie,Iceland,1,2,1,200.53,2108.71
572,Robert Bell,Lake Jack,Oman,4,9,16,6456.12,24246.05
573,Brian Bartlett,South Colleen,Rwanda,1,1,1,1397.71,996.45
574,Timothy Castillo,Rebeccaton,New Caledonia,1,1,1,449.9,1563.1
575,Carol Arias,Johnsonberg,Monaco,1,1,2,1175.44,2521.8
576,Andrew Gray,West Thomasburgh,Isle of Man,1,3,2,1046.24,4038.65
577,Debra Sullivan,North Katrinachester,Kiribati,2,6,14,7831.75,14991.26
578,Michael Maxwell,South Stephanie,Maldives,1,3,8,3827.19,9560.2
579,Tina Mcintyre,West Martinhaven,Gambia,0,0,0,,
580,Trevor Williams,Carriebury,Niger,1,1,1,405.72,2168.95
581,Ethan Bruce,Johnshire,Samoa,0,0,0,,
582,Alexis Carlson,North Ericport,Saint Kitts and Nevis,2,1,3,698.51,2506.14
583,Mark Paul,Cindyland,Uruguay,1,0,0,,
584,Holly Peterson,Juliaton,Andorra,1,2,2,524.52,2291.49
585,Caroline Banks,Sellersfurt,Georgia,2,6,12,5142.3,16611.97
586,Michael Coffey,East Rita,Sao Tome and Principe,1,0,0,,
587,Louis Hensley,West Morganview,Comoros,1,1,1,152.32,929.55
588,Teresa Patel,Lisaport,Antarctica (the territory South of 60 deg S),3,3,4,3644.44,3463.56
589,Daniel Torres,Jillville,Ireland,1,1,2,812.8,1611.22
590,Caroline Gibson,Brayton,Armenia,3,3,1,539.69,2269.46
591,Danielle Flores,Garciashire,Namibia,1,1,3,1327.92,435.27
592,Michael Smith,Port Henrybury,Papua New Guinea,1,2,4,2450.0,4747.59
593,Roberta Anderson,Penaberg,Monaco,3,4,4,1512.33,2759.48
594,Katrina Conley,East Dustin,New Caledonia,1,2,1,607.46,2171.83
595,Denise Barron,Williamsontown,Marshall Islands,2,1,2,1227.3,245.92
596,Jason Washington,North Donnaland,Comoros,1,1,1,662.56,197.85
597,Karen Ortiz,Lake Jennifer,Zambia,1,0,0,,
598,Gregory Rogers,Wagnerbury,Guam,1,2,3,3492.8,759.45
599,Lisa May,Johnsonside,Brazil,1,1,0,,651.59
600,Michelle Winters,East Jennifer,Spain,4,2,3,3781.66,5398.26
601,Sherry Moody,Lake Deborahchester,Czech Republic,1,1,1,139.51,524.1
602,Phillip Gordon,New Kristin,New Zealand,2,0,0,,
603,Curtis Smith,West Bethany,Monaco,2,1,4,6307.65,633.12
604,William Chavez,New Josephfort,Gabon,1,0,0,,
605,Brent Yu,Donnamouth,Denmark,1,1,1,97.32,313.65
606,Ryan Alexander,Frazierfurt,France,1,1,4,2578.98,4792.32
607,Linda Medina,Wilsonborough,Syrian Arab Republic,2,1,1,270.83,694.37
608,Tyler Morales,Phillipsbury,Turkmenistan,1,2,2,1552.05,411.18
609,Teresa Collins,North Billy,French Guiana,2,5,5,1211.31,7475.37
610,Stephanie Faulkner,Danielsfort,Cocos (Keeling) Islands,3,3,4,2720.2,1889.19
611,Christian Alvarado,Brooksberg,Chile,2,1,2,555.52,739.92
612,Marc Lee,Gibsonland,Philippines,1,3,8,3809.92,5692.8
613,Jerry Davis,North Elizabethview,Guadeloupe,1,1,1,339.05,564.5
614,Nathan Jones,Palmerhaven,Sweden,1,1,1,634.37,1062.88
615,Michael Reed,New Kathrynland,South Africa,1,4,4,1591.63,5752.67
616,Daniel Marks,Lake Amanda,Taiwan,2,0,0,,
617,Annette Hernandez,Donaldport,Denmark,0,0,0,,
618,Connie Johnson,Port Annaport,Bhutan,4,5,7,2700.24,6329.47
619,Brian Hill,Williamsland,Bangladesh,0,0,0,,
620,James Huff,Thomaston,Guinea,3,4,6,2115.42,7740.1
621,Brandon Davis,North Michael,Antigua and Barbuda,1,3,2,280.5,1481.84
622,Michael Harper,East Brittneyton,Saudi Arabia,1,2,7,5096.9,5380.41
623,William Turner,Joseburgh,Cape Verde,2,4,8,2723.85,5590.08
624,Jeffrey Esparza,Jonesmouth,Denmark,0,0,0,,
625,Evan Green,West Melissamouth,Saint Pierre and Miquelon,1,0,0,,
626,Sarah Lewis,Porterburgh,Ukraine,1,2,0,,2401.52
627,Nicole Martinez,Jamesberg,Trinidad and Tobago,1,1,3,1296.21,4833.66
628,Sherry Sawyer,Reginatown,Cambodia,1,1,3,1417.07,1328.16
629,Brian Gonzales,Daltonborough,Faroe Islands,2,2,2,960.58,5081.54
630,Rodney Watkins,Lake Kellyberg,Lao People's Democratic Republic,0,0,0,,
631,Sara Martin,Rachelton,Haiti,1,3,7,5869.88,5995.24
632,Mary Bishop,Nelsonside,Bosnia and Herzegovina,2,3,2,733.67,3226.49
633,Nathan Carpenter,Port Lori,Niue,2,3,3,1057.58,2165.36
634,Robert Ward,Christinebury,Bolivia,0,0,0,,
635,Heather Henderson,Williamsview,Finland,0,0,0,,
636,Rebecca Kelly,South Johnmouth,Armenia,0,0,0,,
637,Manuel Lane,Lake Jennifershire,South Georgia and the South Sandwich Islands,1,2,4,2908.55,1472.3
638,Richard Stout,Melaniebury,Ireland,1,3,2,594.63,2031.33
639,Sherri Evans,Barbarashire,Macao,1,2,6,4170.83,12742.72
640,Alan Graham,New Tina,New Caledonia,0,0,0,,
641,Paige Smith,Justinfort,Palau,1,1,2,3108.33,4399.5
642,Justin Sanchez,Markstad,Philippines,0,0,0,,
643,Derrick Rodgers,West Annview,Suriname,2,4,8,5265.96,7512.96
644,Caitlin Gray,Lake Martha,Paraguay,2,4,6,3260.06,5133.58
645,Jessica Mccarty,Jerryview,Mexico,1,2,6,5194.96,4558.72
646,Curtis Robinson,North Charlene,Namibia,1,1,0,,198.9
647,Kaitlin Robbins,New Dianeside,Thailand,1,0,0,,
648,Nancy Pineda,New Patricia,Chad,2,5,11,8629.49,15634.83
649,Michael Davis,Lake Jonathonton,Spain,0,0,0,,
650,Charles Garcia,Lauraport,Liberia,1,1,0,,885.0
651,Kevin Smith,Karenchester,Serbia,1,0,0,,
652,Nathaniel Mcdaniel,New Michael,Czech Republic,2,5,11,5495.66,21948.05
653,Anna Howard,South Joyview,Central African Republic,0,0,0,,
654,Anthony Johnson,Port Ashley,Marshall Islands,2,4,4,3372.63,6923.85
655,Michael Scott,East James,Paraguay,0,0,0,,
656,Angela Mason,Traceyfort,South Africa,0,0,0,,
657,Patricia Grimes,Porterfurt,Belgium,0,0,0,,
658,William Reyes,North Meganfurt,Kyrgyz Republic,2,1,2,1052.49,2690.4
659,David Adams,Roberttown,Saint Kitts and Nevis,1,1,0,,1270.6
660,Brandi Castro,Amberville,Spain,2,3,6,2871.27,4266.46
661,Jennifer Olson,North Victoria,Cook Islands,1,5,11,8315.51,11318.93
662,Jason Hernandez,West Luis,Sweden,1,2,5,3012.97,3767.67
663,Kimberly Mcdonald,Port Ricky,Mexico,1,1,0,,414.72
664,Samantha Jones,Lake Josephville,Liberia,1,3,3,2839.64,5199.55
665,John Martinez,Rileymouth,Trinidad and Tobago,0,0,0,,
666,Michael Pearson,Williamsstad,Macao,3,7,18,9925.13,14796.5
667,Crystal Brown,Port Julie,Palestinian Territory,2,4,11,5438.89,6399.99
668,Anthony Jordan,Sweeneyside,Angola,1,3,4,795.47,1593.7
669,Hannah Delgado,Audreyview,Luxembourg,0,0,0,,
670,Caitlin Kelley,Christopherborough,Croatia,3,3,4,3189.52,8380.02
671,Jessica Phillips,Marshstad,Moldova,1,3,4,1420.92,6297.53
672,Curtis Torres,Finleyberg,French Guiana,1,2,3,1519.43,642.24
673,Catherine Brown,Sharihaven,Western Sahara,1,0,0,,
674,Elizabeth Scott,Duaneview,Cameroon,2,5,7,5949.18,7934.49
675,Peter Lang,South Sandra,Lithuania,1,2,0,,647.34
676,Charles Dominguez,Mooreshire,Thailand,1,4,4,2679.34,4225.17
677,Charles Reed,East Matthew,French Guiana,2,0,0,,
678,Rachel Lewis,Lake Ashlee,Svalbard & Jan Mayen Islands,1,2,6,3312.0,4407.96
679,Anna Mason,Port Jonathan,Netherlands,1,3,9,5499.26,13893.17
680,Connie Stephens,Stephanieborough,Palau,2,2,1,553.19,2383.94
681,Martha Wilson,East Josephmouth,Libyan Arab Jamahiriya,2,4,8,3895.89,7510.67
682,Randy Hall,North Patrick,Pakistan,1,0,0,,
683,Robert Wilson,West Gabrielport,Fiji,0,0,0,,
684,Misty Foster,Hammondton,Pitcairn Islands,1,2,5,3212.91,9954.48
685,Erin Smith,Maryborough,Barbados,1,1,2,693.89,969.0
686,Jason Green,Port Marissa,British Virgin Islands,1,1,1,934.04,322.77
687,Kevin Fuentes,Port Nicholasside,Turks and Caicos Islands,2,3,2,3057.37,4649.86
688,Travis Hicks,North Stephenmouth,Switzerland,1,3,3,1165.2,1618.11
689,George Bennett,Jacktown,Honduras,2,6,9,4452.64,9341.63
690,Sandra Jordan,North Crystalmouth,Tonga,1,2,2,1653.97,630.82
691,Lisa Wise,Jamieberg,Guadeloupe,1,2,2,4273.38,1370.55
692,Spencer Rogers,Lesliefurt,Turkmenistan,0,0,0,,
693,Diane Myers,Elizabethside,Chad,2,3,9,7852.01,14121.2
694,Jessica Taylor,Lake Matthew,Tokelau,2,3,8,6076.98,6576.2
695,Alexis Howell,Harrisstad,Central African Republic,0,0,0,,
696,Michael Richardson,East Melissaport,Morocco,1,2,3,3884.05,5276.15
697,Samantha Mills,South Amy,Colombia,0,0,0,,
698,Ernest Rogers,Lake Deborah,British Virgin Islands,0,0,0,,
699,Jacqueline May,South Samantha,Zambia,1,1,1,787.03,184.44
700,Michael Simmons,Washingtonville,Kazakhstan,1,0,0,,
701,Deborah Owen,West Dawn,Senegal,0,0,0,,
702,Heather Turner,South David,Puerto Rico,2,2,5,2153.6,5346.72
703,Sheila Steele,North Paigeville,Aruba,2,7,11,8985.69,7229.83
704,Melissa Chandler,North Zacharyburgh,Maldives,2,4,6,4281.73,3895.04
705,Greg Smith,Port Misty,Rwanda,1,1,2,609.1,2032.2
706,Joshua Miller,Port Carolynstad,French Polynesia,1,2,3,1717.16,3895.37
707,William Hunt,North Thomas,Thailand,1,1,1,556.62,935.89
708,Sandra White,Garciaview,Gambia,2,5,9,5107.76,7605.99
709,Adrian Oneill,West Jay,Martinique,1,0,0,,
710,Catherine Rodgers,Thomaston,Togo,1,2,2,3530.17,1638.0
711,Robert Hall,Jamieton,China,2,1,1,224.8,517.14
712,Andre Harper,Bowentown,Uzbekistan,0,0,0,,
713,Dana Peck,South Erichaven,Russian Federation,0,0,0,,
714,Anna Benson,Katiebury,Uzbekistan,2,10,18,9734.87,13732.42
715,Michele Turner,North Clayton,Bouvet Island (Bouvetoya),1,2,3,1688.78,2370.48
716,Michelle Brewer,Christinastad,Senegal,2,7,9,3457.21,8647.38
717,Jeffrey Prince,Browntown,Puerto Rico,1,1,6,5878.48,2086.92
718,Daniel Houston,Christineport,Guatemala,3,4,7,6000.49,8336.79
719,Shawn Marks,North Tracy,Ukraine,1,1,0,,424.95
720,Marc Brady,Port Victor,Central African Republic,2,4,2,2654.01,4143.05
721,William Thompson,West William,New Zealand,1,3,10,12486.23,2813.28
722,Leah Lee,East Erinhaven,Italy,1,3,7,3911.3,2388.23
723,Jennifer Garcia,Woodchester,Uruguay,1,1,2,1190.16,3652.44
724,Gina Hunt,Jesusside,Andorra,4,5,3,884.27,6368.53
725,Lindsay Simpson,Lake Andrew,Namibia,0,0,0,,
726,Karla Brown,West Timothymouth,Norfolk Island,3,5,9,4035.98,7857.06
727,Brian Garner,Alexanderfort,Japan,2,0,0,,
728,Alexander Wilson,Jensenland,El Salvador,0,0,0,,
729,Jennifer Rodriguez,Port Michael,Tokelau,1,2,2,747.59,1376.82
730,Breanna Wilson,West Christopher,New Zealand,2,0,0,,
731,Theresa Hughes,South Sophia,Norfolk Island,1,1,5,2692.77,5576.0
732,Emily Murillo,West Bradley,Palestinian Territory,0,0,0,,
733,Jeffrey Schultz,Littlemouth,Rwanda,2,3,8,6705.5,12548.51
734,Shannon Jones,North Sarahside,Romania,1,1,1,647.13,497.35
735,Xavier Stewart,Lake Brianna,Saint Lucia,1,0,0,,
736,Daniel Lloyd,Lake Angela,Western Sahara,0,0,0,,
737,Samuel Jones,Bartletthaven,Saudi Arabia,2,5,8,6406.66,12580.77
738,Eric Simpson,New Madeline,Angola,1,4,4,1570.51,5294.99
739,Gary Taylor,Gregoryfort,Haiti,1,1,3,1439.72,838.53
740,Stacey Warren,New Ericberg,United States Minor Outlying Islands,1,0,0,,
741,Richard Parker,Davisburgh,United Kingdom,1,1,2,2075.41,4192.88
742,Brian James,Thomasshire,Palestinian Territory,1,0,0,,
743,Debra Smith,Kevinport,Chad,1,0,0,,
744,Brandy Waller,Anatown,Papua New Guinea,1,1,0,,316.56
745,Gary Perez,Matthewville,Lesotho,1,0,0,,
746,Steven Sexton,Parkerborough,Guatemala,0,0,0,,
747,Robert Reyes,South Stephenfort,Bahrain,2,3,8,4524.06,12294.51
748,Jeremy Hunt,West Jasonton,Malawi,2,2,7,3819.4,3519.6
749,Adam Carter,New Kimberlyport,South Georgia and the South Sandwich Islands,1,1,1,142.22,815.13
